timestamp_utc,platform,rate,apr_pct,interval_hours
2025-06-30 12:00:00.049000+08:00,hyperliquid,1.25e-05,10.95,1
2025-06-30 13:00:00.040000+08:00,hyperliquid,1.25e-05,10.95,1
2025-06-30 14:00:00.058000+08:00,hyperliquid,1.25e-05,10.95,1
2025-06-30 15:00:00.011000+08:00,hyperliquid,1.25e-05,10.95,1
2025-06-30 16:00:00.035000+08:00,hyperliquid,1.25e-05,10.95,1
2025-06-30 17:00:00.077000+08:00,hyperliquid,1.25e-05,10.95,1
2025-06-30 18:00:00.008000+08:00,hyperliquid,1.25e-05,10.95,1
2025-06-30 19:00:00.026000+08:00,hyperliquid,1.25e-05,10.95,1
2025-06-30 20:00:00.051000+08:00,hyperliquid,1.25e-05,10.95,1
2025-06-30 21:00:00.038000+08:00,hyperliquid,1.25e-05,10.95,1
2025-06-30 22:00:00.068000+08:00,hyperliquid,1.25e-05,10.95,1
2025-06-30 23:00:00.010000+08:00,hyperliquid,1.25e-05,10.95,1
2025-07-01 00:00:00.014000+08:00,hyperliquid,1.25e-05,10.95,1
2025-07-01 01:00:00.035000+08:00,hyperliquid,1.25e-05,10.95,1
2025-07-01 02:00:00.047000+08:00,hyperliquid,1.25e-05,10.95,1
2025-07-01 03:00:00.009000+08:00,hyperliquid,1.25e-05,10.95,1
2025-07-01 04:00:00.048000+08:00,hyperliquid,1.25e-05,10.95,1
2025-07-01 05:00:00.106000+08:00,hyperliquid,1.25e-05,10.95,1
2025-07-01 06:00:00.037000+08:00,hyperliquid,1.25e-05,10.95,1
2025-07-01 07:00:00.013000+08:00,hyperliquid,1.25e-05,10.95,1
