timestamp_utc,platform,bid,ask,mid,spread,raw_bps,tick_norm
2026-06-17 08:00:00.753360+08:00,orderly,1792.13,1792.14,1792.1350000000002,0.009999999999990905,0.05579936779311215,0.9999999999990905
2026-06-17 09:00:02.155269+08:00,orderly,1793.03,1793.04,1793.0349999999999,0.009999999999990905,0.05577135973358526,0.9999999999990905
2026-06-17 10:00:00.751445+08:00,orderly,1796.27,1796.28,1796.275,0.009999999999990905,0.055670763106934654,0.9999999999990905
2026-06-17 11:00:00.555240+08:00,orderly,1794.41,1794.42,1794.415,0.009999999999990905,0.05572846860949616,0.9999999999990905
2026-06-17 12:00:00.755251+08:00,orderly,1792.57,1792.58,1792.5749999999998,0.009999999999990905,0.05578567145023726,0.9999999999990905
2026-06-17 13:00:01.355215+08:00,orderly,1793.19,1793.2,1793.1950000000002,0.009999999999990905,0.0557663834663319,0.9999999999990905
2026-06-17 14:00:00.357688+08:00,orderly,1792.76,1792.77,1792.7649999999999,0.009999999999990905,0.05577975919872881,0.9999999999990905
2026-06-17 15:00:00.356397+08:00,orderly,1788.89,1788.9,1788.895,0.009999999999990905,0.055900430153759194,0.9999999999990905
2026-06-17 16:00:00.755385+08:00,orderly,1783.84,1783.85,1783.8449999999998,0.009999999999990905,0.05605868222850587,0.9999999999990905
2026-06-17 17:00:00.555533+08:00,orderly,1764.03,1764.04,1764.0349999999999,0.009999999999990905,0.0566882176373536,0.9999999999990905
2026-06-17 18:00:00.966884+08:00,orderly,1771.6,1771.61,1771.605,0.009999999999990905,0.05644599106454828,0.9999999999990905
2026-06-17 19:00:00.352943+08:00,orderly,1767.46,1767.47,1767.4650000000001,0.009999999999990905,0.056578206640532654,0.9999999999990905
2026-06-17 20:00:00.348907+08:00,orderly,1763.0,1763.01,1763.005,0.009999999999990905,0.05672133658152362,0.9999999999990905
2026-06-17 21:00:00.953029+08:00,orderly,1757.91,1757.92,1757.915,0.009999999999990905,0.05688557182793767,0.9999999999990905
2026-06-17 22:00:00.752419+08:00,orderly,1759.55,1759.56,1759.5549999999998,0.009999999999990905,0.05683255141209514,0.9999999999990905
2026-06-17 23:00:00.356165+08:00,orderly,1753.7,1753.71,1753.705,0.009999999999990905,0.057022133140926815,0.9999999999990905
2026-06-18 00:00:00.352058+08:00,orderly,1771.88,1771.89,1771.8850000000002,0.009999999999990905,0.05643707125457298,0.9999999999990905
2026-06-18 01:00:00.556386+08:00,orderly,1770.83,1770.84,1770.835,0.009999999999990905,0.05647053508650385,0.9999999999990905
2026-06-18 02:00:00.751914+08:00,orderly,1787.73,1787.74,1787.7350000000001,0.009999999999990905,0.05593670202793426,0.9999999999990905
2026-06-18 03:00:00.350053+08:00,orderly,1769.52,1769.53,1769.525,0.009999999999990905,0.0565123408823888,0.9999999999990905
2026-06-18 04:00:00.752138+08:00,orderly,1733.34,1733.35,1733.3449999999998,0.009999999999990905,0.05769191938125939,0.9999999999990905
2026-06-18 05:00:00.748635+08:00,orderly,1745.85,1745.86,1745.855,0.009999999999990905,0.05727852542158945,0.9999999999990905
2026-06-18 06:00:00.354876+08:00,orderly,1738.04,1738.14,1738.0900000000001,0.10000000000013642,0.5753441996682359,10.000000000013642
2026-06-18 07:00:00.750977+08:00,orderly,1739.36,1739.37,1739.3649999999998,0.009999999999990905,0.05749224573330443,0.9999999999990905
2026-06-18 08:00:00.150297+08:00,orderly,1749.16,1749.17,1749.165,0.009999999999990905,0.05717013546458399,0.9999999999990905
2026-06-18 09:00:00.755741+08:00,orderly,1752.22,1752.23,1752.225,0.009999999999990905,0.05707029633746183,0.9999999999990905
2026-06-18 10:00:01.359165+08:00,orderly,1753.59,1753.6,1753.5949999999998,0.009999999999990905,0.057025710041320295,0.9999999999990905
2026-06-18 11:00:00.355012+08:00,orderly,1754.5,1754.51,1754.505,0.009999999999990905,0.056996132812336835,0.9999999999990905
2026-06-18 12:00:00.757631+08:00,orderly,1742.81,1742.82,1742.815,0.009999999999990905,0.05737843660968551,0.9999999999990905
2026-06-18 13:00:00.955069+08:00,orderly,1729.02,1729.03,1729.025,0.009999999999990905,0.05783606367745351,0.9999999999990905
2026-06-18 14:00:00.157773+08:00,orderly,1729.68,1729.69,1729.685,0.009999999999990905,0.05781399503372525,0.9999999999990905
2026-06-18 15:00:00.351426+08:00,orderly,1734.13,1734.23,1734.18,0.09999999999990905,0.5766414097723941,9.999999999990905
2026-06-18 16:00:00.554608+08:00,orderly,1747.94,1747.95,1747.9450000000002,0.009999999999990905,0.0572100380732283,0.9999999999990905
2026-06-18 17:00:00.353095+08:00,orderly,1746.56,1746.57,1746.565,0.009999999999990905,0.05725524100157111,0.9999999999990905
2026-06-18 18:00:02.756289+08:00,orderly,1744.97,1744.98,1744.975,0.009999999999990905,0.05730741128091179,0.9999999999990905
2026-06-18 19:00:02.153113+08:00,orderly,1745.39,1745.4,1745.395,0.009999999999990905,0.057293621214629956,0.9999999999990905
2026-06-18 20:00:00.952697+08:00,orderly,1742.14,1742.15,1742.145,0.009999999999990905,0.05740050340236263,0.9999999999990905
2026-06-18 21:00:00.171668+08:00,orderly,1748.63,1748.64,1748.6350000000002,0.009999999999990905,0.057187463364229266,0.9999999999990905
2026-06-18 22:00:00.354401+08:00,orderly,1735.27,1735.28,1735.275,0.009999999999990905,0.05762775352604575,0.9999999999990905
2026-06-18 23:00:00.158405+08:00,orderly,1738.13,1738.14,1738.1350000000002,0.009999999999990905,0.05753293041099169,0.9999999999990905
2026-06-19 00:00:00.949745+08:00,orderly,1679.89,1679.9,1679.895,0.009999999999990905,0.05952752999438003,0.9999999999990905
2026-06-19 01:00:00.356899+08:00,orderly,1685.43,1685.44,1685.435,0.009999999999990905,0.059331863880783924,0.9999999999990905
2026-06-19 02:00:00.749432+08:00,orderly,1678.31,1678.32,1678.315,0.009999999999990905,0.05958357042623646,0.9999999999990905
2026-06-19 03:00:00.551026+08:00,orderly,1683.46,1683.47,1683.4650000000001,0.009999999999990905,0.059401294354149946,0.9999999999990905
2026-06-19 04:00:00.547897+08:00,orderly,1704.39,1704.4,1704.395,0.009999999999990905,0.05867184543483702,0.9999999999990905
2026-06-19 05:00:05.149421+08:00,orderly,1709.33,1709.34,1709.335,0.009999999999990905,0.058502283051542876,0.9999999999990905
2026-06-19 06:00:00.548809+08:00,orderly,1706.12,1706.13,1706.125,0.010000000000218279,0.058612352554579986,1.0000000000218279
2026-06-19 07:00:00.551225+08:00,orderly,1705.36,1705.37,1705.3649999999998,0.009999999999990905,0.05863847328865613,0.9999999999990905
